file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\DeviceComparisonDTO.java,com.sbomfinder.dto.DeviceComparisonDTO,getDevice2/0,false,13,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\DeviceComparisonDTO.java,com.sbomfinder.dto.DeviceComparisonDTO,getDevice1/0,false,12,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\DeviceComparisonDTO.java,com.sbomfinder.dto.DeviceComparisonDTO,"DeviceComparisonDTO/2[com.sbomfinder.dto.DeviceDetailsDTO,com.sbomfinder.dto.DeviceDetailsDTO]",true,7,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,extractMavenNameFromPurl/1[java.lang.String],false,171,0,0,0,0,5,4,14,2,1,1,4,0,0,0,2,1,0,7,4,1,2,3,0,0,0,11,2,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,extractEcosystemFromPurl/1[java.lang.String],false,193,0,1,1,0,13,6,34,11,3,1,6,0,0,0,1,1,0,21,2,3,1,3,0,0,0,12,2,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,extractDomain/1[java.lang.String],false,219,0,1,1,0,3,2,10,2,2,1,2,0,0,0,1,1,0,4,0,2,0,1,0,0,0,11,9,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,"processSpdxPackages/3[java.util.List<com.sbomfinder.service.JsonNode>,com.sbomfinder.model.Sbom,com.sbomfinder.model.Device]",false,31,5,8,1,7,6,11,23,0,4,3,11,1,3,2,1,0,0,9,0,5,0,4,0,0,0,22,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,"extractNameFromPurl/2[java.lang.String,java.lang.String]",false,186,0,1,1,0,3,4,6,2,0,2,4,0,0,0,1,0,0,3,2,0,1,1,0,0,0,7,2,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,checkAndSaveVulnerabilities/1[com.sbomfinder.model.SoftwarePackage],false,151,4,7,2,5,3,8,13,0,3,1,8,1,2,1,1,0,0,0,0,4,0,1,0,0,1,17,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,cleanDeviceName/1[java.lang.String],false,229,0,2,2,0,4,6,5,2,1,1,6,0,0,0,1,0,0,5,1,1,1,1,0,0,0,6,9,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,"processCycloneDXPackages/3[java.util.List<com.sbomfinder.service.JsonNode>,com.sbomfinder.model.Sbom,com.sbomfinder.model.Device]",false,58,6,6,1,5,5,10,13,0,3,3,10,1,3,1,0,0,0,12,2,3,0,2,0,0,0,20,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\service\SbomService.java,com.sbomfinder.service.SbomService,fetchVulnerabilitiesFromOsv/1[com.sbomfinder.model.SoftwarePackage],false,81,8,11,1,10,10,26,52,2,18,1,26,2,1,2,1,1,0,24,2,20,2,6,0,0,0,51,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\SoftwareUpdateDTO.java,com.sbomfinder.dto.SoftwareUpdateDTO,"SoftwareUpdateDTO/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,9,0,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\SoftwareUpdateDTO.java,com.sbomfinder.dto.SoftwareUpdateDTO,getSoftwareName/0,false,16,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\SoftwareUpdateDTO.java,com.sbomfinder.dto.SoftwareUpdateDTO,getNewVersion/0,false,19,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\SoftwareUpdateDTO.java,com.sbomfinder.dto.SoftwareUpdateDTO,getOldVersion/0,false,18,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\dto\SoftwareUpdateDTO.java,com.sbomfinder.dto.SoftwareUpdateDTO,getStatus/0,false,17,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\config\WebConfig.java,com.yourcompany.yourapp.config.WebConfig,addCorsMappings/1[com.yourcompany.yourapp.config.CorsRegistry],false,11,1,0,0,0,1,4,3,0,0,1,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,SoftwarePackage/0,true,66,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getLicenseConcluded/0,false,90,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getSbom/0,false,84,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setLicenseDeclared/1[java.lang.String],false,106,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setCopyrightText/1[java.lang.String],false,108,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setVulnerabilities/1[java.util.Set<com.sbomfinder.model.Vulnerability>],false,62,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setLicenseConcluded/1[java.lang.String],false,107,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getDownloadLocation/0,false,88,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getName/0,false,85,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getVulnerabilities/0,false,94,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,"SoftwarePackage/9[com.sbomfinder.model.Sbom,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String]",true,70,1,1,1,0,1,0,11,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,16,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getComponentType/0,false,92,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setComponentType/1[java.lang.String],false,109,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getCopyrightText/0,false,91,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getLicenseDeclared/0,false,89,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setDevice/1[com.sbomfinder.model.Device],false,112,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setVersion/1[java.lang.String],false,103,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setVulnerabilities/1[java.util.List<com.sbomfinder.model.Vulnerability>],false,111,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getPurl/0,false,93,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setName/1[java.lang.String],false,102,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getId/0,false,83,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setSbom/1[com.sbomfinder.model.Sbom],false,101,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setSupplier/1[java.lang.String],false,104,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setId/1[java.lang.Long],false,100,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setPurl/1[java.lang.String],false,110,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getSupplier/0,false,87,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getVersion/0,false,86,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,getDevice/0,false,95,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\SoftwarePackage.java,com.sbomfinder.model.SoftwarePackage,setDownloadLocation/1[java.lang.String],false,105,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\repository\SbomRepository.java,com.sbomfinder.repository.SbomRepository,findByDocumentNamespace/1[java.lang.String],false,13,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\repository\SbomRepository.java,com.sbomfinder.repository.SbomRepository,findByDeviceId/1[java.lang.Long],false,11,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\DeviceController.java,com.sbomfinder.controller.DeviceController,DeviceController/1[com.sbomfinder.repository.DeviceRepository],true,42,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\DeviceController.java,com.sbomfinder.controller.DeviceController,listAllDevices/0,false,258,3,2,0,2,1,9,11,2,4,0,9,0,0,0,0,0,0,3,0,3,0,1,0,0,1,7,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\DeviceController.java,com.sbomfinder.controller.DeviceController,getAllDevices/0,false,107,14,35,0,35,1,46,24,4,11,0,46,0,0,0,0,0,0,1,0,7,0,3,0,0,4,24,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\DeviceController.java,com.sbomfinder.controller.DeviceController,getDeviceDetails/1[java.lang.Long],false,47,16,26,0,26,2,38,22,3,10,1,38,0,0,0,0,0,0,6,1,8,3,2,0,0,2,24,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\controller\DeviceController.java,com.sbomfinder.controller.DeviceController,"compareDevices/2[java.lang.Long,java.lang.Long]",false,168,15,26,0,26,3,37,33,4,19,2,37,0,0,0,0,0,0,10,1,15,6,1,0,0,4,36,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setDataLicense/1[java.lang.String],false,74,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getCreatorTool/0,false,66,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getSoftwarePackages/0,false,67,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setCreatorOrganization/1[java.lang.String],false,77,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,"Sbom/7[java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.time.LocalDateTime,java.lang.String,java.lang.String]",true,48,0,1,1,0,1,0,9,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setName/1[java.lang.String],false,72,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getDocumentNamespace/0,false,63,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getCreated/0,false,64,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setCreated/1[java.time.LocalDateTime],false,76,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,Sbom/0,true,46,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getSpdxVersion/0,false,61,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setExternalReferences/1[java.util.List<com.sbomfinder.model.ExternalReference>],false,80,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getName/0,false,60,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setCreatorTool/1[java.lang.String],false,78,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setSoftwarePackages/1[java.util.List<com.sbomfinder.model.SoftwarePackage>],false,79,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getExternalReferences/0,false,68,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setDocumentNamespace/1[java.lang.String],false,75,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getId/0,false,59,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getDataLicense/0,false,62,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setId/1[java.lang.Long],false,71,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,setSpdxVersion/1[java.lang.String],false,73,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Sbom.java,com.sbomfinder.model.Sbom,getCreatorOrganization/0,false,65,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,getSeverity/0,false,30,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,getSourceUrl/0,false,31,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,getSoftwarePackages/0,false,39,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,setSoftwarePackages/1[java.util.Set<com.sbomfinder.model.SoftwarePackage>],false,43,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,setSourceUrl/1[java.lang.String],false,37,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,getDescription/0,false,29,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,getId/0,false,27,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,setId/1[java.lang.Long],false,33,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,setDescription/1[java.lang.String],false,35,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,setCveId/1[java.lang.String],false,34,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,setSeverity/1[java.lang.String],false,36,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\model\Vulnerability.java,com.sbomfinder.model.Vulnerability,getCveId/0,false,28,0,4,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UMBC\701\sbom-finder\sbom-finder-backend\src\main\java\com\sbomfinder\repository\ExternalReferenceRepository.java,com.sbomfinder.repository.ExternalReferenceRepository,"findByDeviceNameAndManufacturer/2[java.lang.String,java.lang.String]",false,14,2,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,false
